24	26
15	24
23	15
23	26
13	23
14	23
7	15
16	24
25	26
16	25
7	16
7	14
0	14
0	13
13	22
5	13
4	7
4	16
17	25
17	16
8	4
1	4
1	0
21	22
12	21
3	5
1	3
4	17
18	25
18	26
17	18
9	17
9	8
2	8
2	1
1	6
3	6
3	11
11	12
20	21
11	20
10	11
6	10
2	10
9	10
9	18
18	19
9	19
10	19
19	26
23	24
22	23
24	25
22	26
12	13
0	5
0	7
0	4
14	15
15	16
13	14
12	22
5	12
1	5
1	8
8	17
21	26
11	21
6	11
3	12
2	6
2	9
20	26
10	20
19	20
