0	8
1	7
1	2
0	3
4	5
2	5
6	10
7	9
8	29
9	18
10	17
6	11
11	12
12	13
4	14
13	15
16	17
17	19
18	28
18	19
20	27
20	21
21	22
23	24
24	38
25	26
26	35
19	27
28	29
29	46
28	30
30	31
31	32
32	33
33	34
34	35
35	36
36	37
37	38
39	40
40	41
41	42
42	43
43	44
44	47
30	45
45	46
45	47
47	48
46	49
0	1
3	4
8	9
3	23
14	15
13	22
11	16
16	21
2	6
7	10
5	12
14	24
15	25
22	26
20	33
27	31
23	39
38	40
36	42
25	37
34	43
32	44
39	49
41	48
48	49
